t,regular,regular_dc_fast,regular_dc_slow,flag,pole,newspaper,door,football,dancing,snorkel,snorkel_flag,zomboni,dolphin,dolphin_flag,jack,balloon,digger,digger_flag,pogo,ladder,catapult,gargantuar
154,799.085,792.384,800.743,765.866,830.051,793.47,799.085,765.8,716.303,769.851,809.851,770.5,754.146,794.146,767.987,783.574,717.364,757.364,749.698,752.764,798.574,826.866
155,798.952,792.239,800.628,765.507,829.742,793.355,798.952,765.335,715.967,769.525,809.525,770.25,753.88,793.88,766.972,783.344,716.704,756.704,749.248,752.631,798.344,826.738
156,798.819,792.084,800.523,765.147,829.434,793.241,798.819,764.87,715.607,769.2,809.2,770,753.613,793.613,766.141,783.114,716.044,756.044,748.798,752.498,798.114,826.61
157,798.687,791.933,800.389,764.788,829.126,793.127,798.687,764.405,715.247,768.874,808.874,769.75,753.347,793.347,765.856,782.883,715.384,755.384,748.348,752.428,797.883,826.482
158,798.554,791.74,800.258,764.429,828.779,793.012,798.554,763.939,714.887,768.548,808.548,769.5,753.081,793.081,765.571,782.653,714.724,754.724,747.898,752.428,797.653,826.354
159,798.422,791.52,800.123,764.069,828.432,792.898,798.422,763.474,714.527,768.222,808.222,769.25,752.788,792.788,765.287,782.423,714.064,754.064,747.448,752.428,797.423,826.226
160,798.389,791.374,799.976,763.71,828.124,792.783,798.389,763.009,714.167,767.897,807.897,769,752.496,792.496,765.002,782.193,713.404,753.404,746.998,752.428,797.193,826.098
161,798.379,791.159,799.865,763.351,827.815,792.669,798.379,762.543,712.559,767.59,807.59,768.75,752.203,792.203,764.717,781.963,712.744,752.744,746.548,752.428,796.963,825.97
162,798.369,790.999,799.723,762.991,827.507,792.555,798.369,762.078,710.951,767.283,807.283,768.5,751.458,791.458,764.433,781.733,712.084,752.084,746.098,752.428,796.733,825.842
163,798.359,790.821,799.612,762.632,827.198,792.44,798.359,761.882,709.343,766.977,806.977,768.25,750.713,790.713,764.148,781.503,711.424,751.424,745.648,752.428,796.503,825.714
164,798.349,790.643,799.5,762.273,826.89,792.326,798.349,761.789,707.735,766.67,806.67,768,749.967,789.967,764.148,781.273,710.764,750.764,745.198,752.428,796.273,825.586
165,798.339,790.478,799.37,761.914,826.582,792.212,798.339,761.695,706.103,766.364,806.364,767.75,749.222,789.222,764.148,781.043,710.104,750.104,744.748,752.428,796.043,825.457
166,798.328,790.282,799.219,761.554,826.235,792.097,798.328,761.602,704.471,766.057,806.057,767.5,748.477,788.477,764.148,780.813,709.444,749.444,744.298,752.428,795.813,825.329
167,798.318,790.089,799.111,761.195,825.888,791.983,798.318,761.54,702.839,765.731,805.731,767.25,747.732,787.732,763.892,780.583,708.784,748.784,743.848,752.428,795.583,825.201
168,798.308,789.938,799.007,760.836,825.58,791.868,798.308,761.478,701.207,765.406,805.406,767,746.987,786.987,763.636,780.353,708.125,748.125,743.398,752.428,795.353,825.073
169,798.298,789.732,798.887,760.496,825.271,791.754,798.298,761.415,699.575,765.08,805.08,766.75,746.242,786.242,763.38,780.123,707.465,747.465,742.948,752.428,795.123,824.945
170,798.28,789.505,798.746,760.157,824.963,791.64,798.28,761.322,697.943,764.754,804.754,766.5,745.523,785.523,763.123,779.893,706.805,746.805,742.498,752.428,794.893,824.817
171,798.27,789.305,798.623,759.818,824.655,791.525,798.27,761.229,696.311,764.428,804.428,766.25,744.804,784.804,762.839,779.663,706.145,746.145,742.048,752.428,794.663,824.689
172,798.26,789.116,798.475,759.478,824.346,791.411,798.26,761.135,694.679,764.103,804.103,766,744.086,784.086,762.554,779.433,705.485,745.485,741.598,752.428,794.433,824.561
173,798.25,788.969,798.362,759.139,824.038,791.297,798.25,761.042,693.047,763.777,803.777,765.75,743.647,783.647,762.269,779.203,704.825,744.825,741.148,752.428,794.203,824.433
174,798.24,788.797,798.236,758.799,823.691,791.182,798.24,760.948,693.047,763.451,803.451,765.5,743.3,783.3,761.985,778.973,704.165,744.165,740.698,752.428,793.973,824.305
175,798.229,788.633,798.096,758.44,823.344,791.068,798.229,760.855,693.047,763.125,803.125,765.25,742.952,782.952,761.7,778.743,703.505,743.505,740.248,752.428,793.743,824.177
176,798.219,788.457,797.989,758.081,823.036,790.953,798.219,760.762,693.047,762.8,802.8,765,742.605,782.605,761.415,778.513,702.845,742.845,739.798,752.428,793.513,824.049
177,798.209,788.276,797.884,757.721,822.728,790.839,798.209,760.668,693.047,762.493,802.493,764.75,742.258,782.258,761.131,778.283,702.185,742.185,739.348,752.215,793.283,823.921
178,798.208,788.086,797.78,757.362,822.419,790.725,798.208,760.575,693.047,762.187,802.187,764.5,741.91,781.91,760.618,778.053,701.525,741.525,738.898,752.002,793.053,823.793
179,798.208,787.922,797.647,757.003,822.111,790.61,798.208,760.481,693.047,761.88,801.88,764.25,741.563,781.563,760.323,777.823,700.865,740.865,738.448,751.788,792.823,823.665
180,798.208,787.743,797.521,756.664,821.802,790.496,798.208,760.388,693.047,761.573,801.573,764,741.216,781.216,759.815,777.593,700.205,740.205,737.998,751.548,792.593,823.537
181,798.197,787.539,797.37,756.324,821.494,790.381,798.197,760.295,693.047,761.267,801.267,763.75,740.868,780.868,759.307,777.362,699.545,739.545,737.548,751.308,792.362,823.409
182,798.194,787.364,797.272,755.985,821.147,790.267,798.194,760.201,692.399,760.96,800.96,763.5,740.521,780.521,758.799,777.132,698.885,738.885,737.098,751.068,792.132,823.281
183,798.194,787.201,797.137,755.645,820.8,790.153,798.194,760.108,691.751,760.634,800.634,763.25,740.174,780.174,758.29,776.902,698.225,738.225,736.648,750.828,791.902,823.153
184,798.194,787.009,796.998,755.306,820.492,790.038,798.194,760.015,691.103,760.309,800.309,763,739.826,779.826,757.754,776.672,697.565,737.565,736.198,750.614,791.672,823.024
185,798.194,786.845,796.887,754.927,820.184,789.924,798.194,759.921,690.455,759.983,799.983,762.75,739.505,779.505,757.352,776.442,696.905,736.905,735.748,750.401,791.442,822.896
186,798.194,786.666,796.783,754.548,819.875,789.801,798.194,759.828,689.807,759.657,799.657,762.5,739.185,779.185,757.352,776.212,696.245,736.245,735.298,750.187,791.212,822.768
187,798.191,786.533,796.675,754.168,819.567,789.678,798.191,759.516,689.063,759.331,799.331,762.25,738.864,778.864,757.352,775.982,695.585,735.585,734.848,749.974,790.982,822.64
188,798.191,786.368,796.576,753.789,819.259,789.554,798.191,759.205,688.319,759.025,799.025,762,738.543,778.543,757.352,775.752,694.925,734.925,734.398,749.76,790.752,822.512
189,798.189,786.172,796.47,753.41,818.95,789.431,798.189,758.894,687.575,758.718,798.718,761.75,738.223,778.223,757.352,775.522,694.265,734.265,733.948,749.547,790.522,822.384
190,798.178,785.979,796.337,753.07,818.603,789.308,798.178,758.583,686.831,758.412,798.412,761.5,737.902,777.902,757.104,775.292,693.605,733.605,733.498,749.334,790.292,822.256
191,798.168,785.798,796.198,752.731,818.257,789.185,798.168,758.271,686.111,758.105,798.105,761.25,737.582,777.582,756.918,775.062,692.945,732.945,733.048,749.12,790.062,822.128
192,798.158,785.591,796.081,752.392,817.948,789.062,798.158,757.96,685.391,757.799,797.799,761,737.261,777.261,756.918,774.832,692.285,732.285,732.598,748.372,789.832,822.004
193,798.148,785.418,795.941,752.052,817.64,788.939,798.148,757.425,684.671,757.492,797.492,760.75,736.94,776.94,756.791,774.602,691.625,731.625,732.148,747.601,789.602,821.881
194,798.138,785.217,795.814,751.713,817.332,788.815,798.138,756.681,683.951,757.185,797.185,760.5,736.62,776.62,756.681,774.372,690.965,730.965,731.698,746.83,789.372,821.757
195,798.127,785.067,795.674,751.354,817.023,788.692,798.127,755.936,683.231,756.879,796.879,760.25,736.299,776.299,756.229,774.142,690.305,730.305,731.248,746.059,789.142,821.633
196,798.117,784.867,795.56,750.994,816.715,788.569,798.117,755.192,682.511,756.572,796.572,760,735.978,775.978,755.777,773.912,689.645,729.645,730.798,745.288,788.912,821.509
197,798.111,784.653,795.453,750.635,816.406,788.446,798.111,754.447,681.791,756.266,796.266,759.75,735.658,775.658,755.325,773.682,688.985,728.985,730.348,744.518,788.682,821.385
198,798.111,784.483,795.329,750.276,816.06,788.332,798.111,753.703,681.071,755.959,795.959,759.5,735.337,775.337,754.874,773.452,688.325,728.325,729.898,743.747,788.452,821.262
199,798.111,784.301,795.229,749.916,815.713,788.217,798.111,752.958,680.351,755.633,795.633,759.25,735.016,775.016,754.422,773.222,687.665,727.665,729.448,742.976,788.222,821.138
200,798.1,784.139,795.077,749.896,815.404,788.103,798.1,752.214,679.583,755.308,795.308,759,734.696,774.696,754.051,772.992,687.005,727.005,728.998,742.232,787.992,821.014
201,798.094,783.989,794.974,749.876,815.096,787.988,798.094,751.469,678.815,754.982,794.982,758.75,734.375,774.375,753.877,772.762,686.345,726.345,728.548,741.487,787.762,820.89
202,798.094,783.833,794.843,749.857,814.788,787.874,798.094,750.725,678.047,754.656,794.656,758.5,734.054,774.054,753.703,772.532,685.685,725.685,728.098,740.743,787.532,820.767
203,798.094,783.674,794.698,749.837,814.479,787.76,798.094,749.98,677.279,754.33,794.33,758.25,733.734,773.734,753.608,772.302,685.025,725.025,727.648,739.999,787.302,820.643
204,798.094,783.48,794.587,749.817,814.171,787.645,798.094,749.236,676.511,754.005,794.005,758,733.413,773.413,753.608,772.072,684.365,724.365,727.198,739.228,787.072,820.519
205,798.09,783.33,794.488,749.817,813.863,787.531,798.09,748.491,675.743,753.679,793.679,757.75,733.092,773.092,753.518,771.841,683.706,723.706,726.747,738.457,786.841,820.395
206,798.09,783.16,794.368,749.817,813.516,787.417,798.09,747.747,674.975,753.353,793.353,757.5,732.772,772.772,753.349,771.611,683.046,723.046,726.297,737.686,786.611,820.271
207,798.089,782.971,794.246,749.817,813.169,787.343,798.089,747.002,674.207,753.027,793.027,757.25,732.451,772.451,753.179,771.381,682.386,722.386,725.847,736.915,786.381,820.148
208,798.089,782.76,794.096,749.817,812.861,787.343,798.089,746.258,673.463,752.702,792.702,757,732.157,772.157,753.01,771.151,681.726,721.726,725.397,736.091,786.151,820.024
209,798.087,782.579,793.972,749.817,812.552,787.343,798.087,745.56,672.719,752.376,792.376,756.75,731.863,771.863,752.841,770.921,681.066,721.066,724.947,735.057,785.921,819.9
210,798.076,782.418,793.847,749.797,812.244,787.343,798.076,745.466,671.975,752.069,792.069,756.5,731.57,771.57,752.671,770.691,680.406,720.406,724.497,734.023,785.691,819.776
211,798.066,782.257,793.746,749.777,811.936,787.343,798.066,745.373,671.231,751.763,791.763,756.25,731.276,771.276,752.502,770.461,679.746,719.746,724.047,732.989,785.461,819.653
212,798.056,782.075,793.635,749.757,811.627,787.343,798.056,745.279,670.487,751.456,791.456,756,730.955,770.955,752.332,770.231,679.086,719.086,723.597,731.955,785.231,819.529
213,798.046,781.875,793.49,749.737,811.319,787.343,798.046,745.217,669.095,751.15,791.15,755.75,730.635,770.635,752.163,770.001,678.426,718.426,723.147,730.921,785.001,819.405
214,798.036,781.664,793.392,749.717,810.972,787.343,798.036,745.154,667.703,750.843,790.843,755.5,730.314,770.314,751.965,769.771,677.766,717.766,722.697,729.887,784.771,819.281
215,798.026,781.489,793.272,749.677,810.625,787.317,798.026,745.092,666.311,750.517,790.517,755.25,729.994,769.994,751.767,769.541,677.106,717.106,722.247,728.853,784.541,819.157
216,798.015,781.337,793.126,749.637,810.317,787.326,798.015,744.999,664.919,750.192,790.192,755,729.673,769.673,751.57,769.311,676.446,716.446,721.797,727.792,784.311,819.029
217,798.005,781.151,793.02,749.597,810.008,787.336,798.005,744.905,663.527,749.866,789.866,754.75,729.352,769.352,750.553,769.081,675.786,715.786,721.347,726.732,784.081,818.901
218,797.995,781.01,792.9,749.557,809.7,787.346,797.995,744.811,662.135,749.54,789.54,754.5,729.032,769.032,749.537,768.851,675.126,715.126,720.897,725.671,783.851,818.773
219,797.985,780.854,792.779,749.517,809.392,787.355,797.985,744.718,660.743,749.214,789.214,754.25,728.658,768.658,748.52,768.621,674.466,714.466,720.447,724.611,783.621,818.645
220,797.975,780.663,792.672,749.477,809.083,787.365,797.975,744.624,659.351,748.889,788.889,754,728.284,768.284,747.504,768.391,673.806,713.806,719.997,723.577,783.391,818.517
221,797.964,780.485,792.56,749.457,808.775,787.365,797.964,744.531,657.959,748.563,788.563,753.75,727.91,767.91,746.487,768.161,673.146,713.146,719.547,722.542,783.161,818.389
222,797.954,780.313,792.426,749.437,808.428,787.365,797.954,744.437,656.567,748.237,788.237,753.5,727.536,767.536,745.47,767.931,672.486,712.486,719.097,721.508,782.931,818.261
223,797.944,780.11,792.302,749.417,808.081,787.365,797.944,744.344,655.175,747.911,787.911,753.25,727.162,767.162,744.454,767.701,671.826,711.826,718.647,720.474,782.701,818.133
224,797.934,779.897,792.199,749.397,807.773,787.365,797.934,744.25,653.783,747.586,787.586,753,726.788,766.788,743.889,767.471,671.166,711.166,718.197,719.44,782.471,818.005
225,797.924,779.709,792.079,749.378,807.465,787.365,797.924,744.156,653.783,747.26,787.26,752.75,726.414,766.414,743.604,767.241,670.506,710.506,717.747,718.406,782.241,817.877
226,797.913,779.527,791.958,749.378,807.156,787.365,797.913,744.063,653.783,746.953,786.953,752.5,726.04,766.04,743.32,767.011,669.846,709.846,717.297,717.502,782.011,817.749
227,797.909,779.368,791.842,749.378,806.848,787.365,797.909,743.969,653.783,746.647,786.647,752.25,725.666,765.666,743.036,766.781,669.186,709.186,716.847,717.288,781.781,817.621
228,797.893,779.186,791.719,749.378,806.54,787.365,797.893,743.876,653.783,746.34,786.34,752,725.292,765.292,742.752,766.551,668.526,708.526,716.397,717.075,781.551,817.493
229,797.893,778.974,791.619,749.378,806.231,787.365,797.893,743.782,653.783,746.034,786.034,751.75,724.918,764.918,742.68,766.32,667.866,707.866,715.947,716.861,781.32,817.365
230,797.893,778.829,791.496,749.378,805.884,787.365,797.893,743.689,653.783,745.727,785.727,751.5,724.544,764.544,742.553,766.09,667.206,707.206,715.497,716.674,781.09,817.237
231,797.893,778.647,791.353,749.358,805.537,787.302,797.893,743.595,653.783,745.401,785.401,751.25,724.17,764.17,742.293,765.86,666.546,706.546,715.047,716.488,780.86,817.109
232,797.893,778.48,791.236,749.338,805.229,787.302,797.893,743.501,653.783,745.075,785.075,751,723.796,763.796,742.184,765.63,665.886,705.886,714.597,716.301,780.63,816.981
233,797.893,778.309,791.117,749.318,804.921,787.302,797.893,743.034,653.783,744.75,784.75,750.75,723.422,763.422,742.184,765.4,665.226,705.226,714.147,716.114,780.4,816.852
234,797.889,778.176,791.006,749.298,804.612,787.302,797.889,742.566,652.943,744.424,784.424,750.5,723.048,763.048,741.928,765.17,664.566,704.566,713.697,715.901,780.17,816.724
235,797.889,777.977,790.854,749.278,804.304,787.302,797.889,742.098,652.103,744.098,784.098,750.25,722.674,762.674,741.672,764.94,663.906,703.906,713.247,715.687,779.94,816.596
236,797.889,777.783,790.729,749.018,803.996,787.31,797.889,741.63,651.263,743.772,783.772,750,722.301,762.301,741.416,764.71,663.246,703.246,712.797,715.474,779.71,816.468
237,797.889,777.639,790.587,748.759,803.687,787.319,797.889,741.163,650.423,743.447,783.447,749.75,721.927,761.927,741.16,764.48,662.586,702.586,712.347,715.26,779.48,816.34
238,797.889,777.492,790.478,748.499,803.341,787.328,797.889,740.695,649.607,743.121,783.121,749.5,721.553,761.553,740.876,764.25,661.926,701.926,711.897,715.074,779.25,816.212
239,797.889,777.292,790.38,748.24,802.994,787.337,797.889,740.227,648.791,742.795,782.795,749.25,721.018,761.018,740.592,764.02,661.266,701.266,711.447,714.887,779.02,816.084
240,797.797,777.125,790.261,747.98,802.685,787.346,797.797,739.759,647.975,742.469,782.469,749,721,760.484,740.308,763.79,660.606,700.606,710.997,714.7,778.79,815.896
241,797.552,776.971,790.129,747.741,802.377,787.355,797.552,739.292,647.159,742.144,782.144,748.75,721,759.95,740.024,763.56,659.946,699.946,710.547,714.513,778.56,815.709
242,797.307,776.818,790.019,747.501,802.069,787.355,797.307,738.824,646.343,741.837,781.837,748.5,721,759.417,739.74,763.33,659.286,699.286,710.097,714.3,778.33,815.521
243,797.062,776.623,789.873,747.262,801.76,787.355,797.062,738.356,645.527,741.531,781.531,748.25,721,758.858,739.455,763.1,658.627,698.627,709.647,714.086,778.1,815.333
244,796.816,776.411,789.777,747.022,801.452,787.355,796.816,737.888,644.711,741.224,781.224,748,721,758.299,739.171,762.87,657.967,697.967,709.197,713.873,777.87,815.145
245,796.571,776.243,789.66,746.783,801.144,787.355,796.571,737.42,643.895,740.917,780.917,747.75,721,757.74,738.887,762.64,657.307,697.307,708.747,713.84,777.64,814.957
246,796.326,776.03,789.523,746.523,800.797,787.355,796.326,736.953,643.079,740.611,780.611,747.5,721,757.198,738.468,762.41,656.647,696.647,708.297,713.84,777.41,814.77
247,796.081,775.83,789.371,746.264,800.45,787.355,796.081,736.485,642.575,740.285,780.285,747.25,721,756.664,737.96,762.18,655.987,695.987,707.847,713.84,777.18,814.582
248,795.836,775.644,789.276,746.004,800.141,787.355,795.836,736.017,642.071,739.959,779.959,747,721,756.13,737.451,761.95,655.327,695.327,707.397,713.84,776.95,814.394
249,795.59,775.49,789.159,745.745,799.833,787.355,795.59,735.549,641.567,739.634,779.634,746.75,721,755.596,736.943,761.72,654.667,694.667,706.947,713.84,776.72,814.206
250,795.345,775.293,789.037,745.485,799.525,787.355,795.345,735.082,641.063,739.308,779.308,746.5,721,755.052,736.435,761.49,654.007,694.007,706.497,713.84,776.49,814.018
251,795.1,775.077,788.93,745.225,799.216,787.355,795.1,734.614,640.535,738.982,778.982,746.25,721,754.493,735.898,761.26,653.347,693.347,706.047,713.84,776.26,813.831
252,794.855,774.889,788.782,744.966,798.908,787.355,794.855,734.146,640.007,738.656,778.656,746,721,753.934,735.805,761.03,652.687,692.687,705.597,713.84,776.03,813.643
253,794.609,774.725,788.639,744.706,798.6,787.277,794.609,733.678,639.479,738.331,778.331,745.75,721,753.375,735.805,760.799,652.027,692.027,705.147,713.84,775.799,813.455
254,794.364,774.588,788.504,744.447,798.253,787.277,794.364,733.21,638.951,738.005,778.005,745.5,721,752.818,735.805,760.569,651.367,691.367,704.697,713.84,775.569,813.267
255,794.119,774.385,788.408,744.187,797.906,787.277,794.119,732.743,638.423,737.679,777.679,745.25,721,752.284,735.711,760.339,650.707,690.707,704.247,713.84,775.339,813.079
