t,regular,regular_dc_fast,regular_dc_slow,flag,pole,newspaper,door,football,dancing,snorkel,snorkel_flag,zomboni,dolphin,dolphin_flag,jack,balloon,digger,digger_flag,pogo,ladder,catapult,gargantuar
154,755.576,751.299,760.193,765.866,819.474,747.802,755.576,723.647,677.303,729.341,769.341,761.5,720.517,754.122,724.092,723.021,675.281,715.281,710.698,712.418,768.021,805.39
155,755.298,751.128,760.058,765.507,819.12,747.802,755.298,723.168,676.967,729.005,769.005,761.25,720.517,753.823,723.804,722.651,674.601,714.601,710.248,712.285,767.651,805.088
156,755.02,750.92,759.932,765.147,818.765,747.802,755.02,722.689,676.607,728.67,768.67,761,720.517,753.524,723.516,722.281,673.921,713.921,709.798,712.152,767.281,804.786
157,754.726,750.728,759.804,764.788,818.45,747.802,754.726,722.21,676.247,728.354,768.354,760.75,720.517,753.224,723.228,721.911,673.241,713.241,709.348,712.02,766.911,804.484
158,754.432,750.498,759.679,764.429,818.134,747.802,754.432,721.731,675.887,728.038,768.038,760.5,720.517,752.925,722.94,721.541,672.561,712.561,708.898,712.02,766.541,804.182
159,754.138,750.309,759.529,764.069,817.819,747.802,754.138,721.635,675.527,727.722,767.722,760.25,720.517,752.163,722.652,721.171,671.881,711.881,708.448,712.02,766.171,803.88
160,753.843,750.105,759.424,763.71,817.504,747.746,753.843,721.539,675.167,727.406,767.406,760,720.517,751.401,722.365,720.801,671.201,711.201,707.998,712.02,765.801,803.577
161,753.549,749.884,759.316,763.351,817.188,747.605,753.549,721.443,673.559,727.09,767.09,759.75,720.517,750.639,722.077,720.431,670.521,710.521,707.548,712.02,765.431,803.275
162,753.255,749.724,759.211,762.991,816.834,747.463,753.255,721.379,671.951,726.755,766.755,759.5,720.517,749.877,722.077,720.061,669.841,709.841,707.098,712.02,765.061,802.973
163,752.961,749.546,759.071,762.632,816.479,747.322,752.961,721.315,670.343,726.419,766.419,759.25,720.517,749.115,722.008,719.691,669.161,709.161,706.648,712.02,764.691,802.671
164,752.666,749.404,758.937,762.273,816.124,747.18,752.666,721.251,668.735,726.083,766.083,759,720.517,748.354,722.008,719.321,668.481,708.481,706.198,712.02,764.321,802.369
165,752.372,749.244,758.84,761.914,815.809,747.039,752.372,721.188,667.103,725.748,765.748,758.75,720.517,747.592,722.008,718.951,667.801,707.801,705.748,712.02,763.951,802.067
166,752.078,749.047,758.737,761.554,815.494,746.898,752.078,721.092,665.471,725.412,765.412,758.5,720.517,746.849,721.818,718.581,667.121,707.121,705.298,712.02,763.581,801.765
167,751.782,748.893,758.594,761.195,815.178,746.756,751.782,720.996,663.839,725.077,765.077,758.25,720.517,746.115,721.558,718.211,666.441,706.441,704.848,712.02,763.211,801.463
168,751.406,748.673,758.451,760.836,814.863,746.615,751.406,720.9,662.207,724.741,764.741,758,720.517,745.38,721.299,717.841,665.761,705.761,704.398,712.02,762.841,801.16
169,751.014,748.462,758.325,760.496,814.548,746.473,751.014,720.804,660.575,724.405,764.405,757.75,720.517,744.646,721.011,717.471,665.081,705.081,703.948,712.02,762.471,800.858
170,750.622,748.3,758.218,760.157,814.193,746.332,750.622,720.708,658.943,724.07,764.07,757.5,720.517,744.042,720.724,717.101,664.401,704.401,703.498,712.02,762.101,800.556
171,750.229,748.093,758.07,759.818,813.838,746.191,750.229,720.613,657.311,723.734,763.734,757.25,720.517,743.688,720.436,716.731,663.721,703.721,703.048,712.02,761.731,800.254
172,749.837,747.893,757.948,759.478,813.484,746.049,749.837,720.517,655.679,723.418,763.418,757,720.517,743.335,720.148,716.361,663.041,703.041,702.598,712.02,761.361,799.952
173,749.445,747.725,757.839,759.139,813.168,745.908,749.445,720.421,654.047,723.102,763.102,756.75,720.517,742.982,719.86,715.991,662.361,702.361,702.148,712.02,760.991,799.65
174,749.052,747.523,757.694,758.799,812.853,745.78,749.052,720.325,654.047,722.786,762.786,756.5,720.517,742.629,719.572,715.621,661.681,701.681,701.698,712.02,760.621,799.348
175,748.676,747.376,757.556,758.44,812.538,745.653,748.676,720.229,654.047,722.471,762.471,756.25,720.517,742.276,719.284,715.251,661.001,701.001,701.248,712.02,760.251,799.046
176,748.3,747.205,757.422,758.081,812.223,745.526,748.3,720.133,654.047,722.155,762.155,756,720.517,741.923,718.996,714.881,660.321,700.321,700.798,711.878,759.881,798.743
177,747.924,747.046,757.288,757.721,811.907,745.399,747.924,720.038,654.047,721.839,761.839,755.75,720.517,741.569,718.478,714.511,659.641,699.641,700.348,711.661,759.511,798.441
178,747.548,746.861,757.189,757.362,811.553,745.271,747.548,719.942,654.047,721.503,761.503,755.5,720.517,741.216,717.96,714.141,658.961,698.961,699.898,711.417,759.141,798.139
179,747.172,746.648,757.04,757.003,811.198,745.144,747.172,719.846,654.047,721.168,761.168,755.25,720.517,740.863,717.442,713.771,658.281,698.281,699.448,711.173,758.771,797.837
180,746.796,746.446,756.921,756.664,810.861,745.017,746.796,719.75,654.047,720.832,760.832,755,720.517,740.51,716.895,713.401,657.601,697.601,698.998,710.929,758.401,797.535
181,746.42,746.278,756.824,756.324,810.546,744.875,746.42,719.654,654.047,720.632,760.496,754.75,720.517,740.157,716.348,713.031,656.921,696.921,698.548,710.712,758.031,797.233
182,746.028,746.098,756.702,755.985,810.231,744.734,746.028,719.335,653.399,720.432,760.161,754.5,720.517,739.831,715.801,712.661,656.241,696.241,698.098,710.496,757.661,796.931
183,745.636,745.903,756.571,755.645,809.916,744.593,745.636,719.015,652.751,720.232,759.845,754.25,720.517,739.505,715.254,712.291,655.561,695.561,697.648,710.279,757.291,796.629
184,745.243,745.723,756.445,755.306,809.601,744.451,745.243,718.696,652.103,720.032,759.529,754,720.517,739.179,715.254,711.921,654.881,694.881,697.198,710.062,756.921,796.326
185,744.851,745.534,756.324,754.927,809.286,744.31,744.851,718.377,651.455,719.832,759.213,753.75,720.517,738.853,715.254,711.551,654.201,694.201,696.748,709.845,756.551,796.024
186,744.459,745.335,756.198,754.548,808.931,744.168,744.459,718.057,650.807,719.632,758.897,753.5,720.517,738.527,714.805,711.181,653.521,693.521,696.298,709.628,756.181,795.722
187,744.066,745.155,756.063,754.168,808.576,744.027,744.066,717.738,650.063,719.432,758.581,753.25,720.517,738.201,714.805,710.811,652.841,692.841,695.848,709.411,755.811,795.42
188,743.674,744.949,755.961,753.789,808.261,743.886,743.674,716.971,649.319,719.232,758.266,753,720.517,737.875,714.805,710.441,652.161,692.161,695.398,709.194,755.441,795.118
189,743.282,744.78,755.845,753.41,807.946,743.744,743.282,716.204,648.575,719.032,757.95,752.75,720.517,737.549,714.805,710.071,651.481,691.481,694.948,708.408,755.071,794.816
190,742.889,744.6,755.696,753.07,807.631,743.603,742.889,715.437,647.831,718.832,757.634,752.5,720.517,737.223,714.805,709.701,650.801,690.801,694.498,707.622,754.701,794.514
191,742.497,744.419,755.559,752.731,807.316,743.461,742.497,714.671,647.111,718.632,757.318,752.25,720.517,736.897,714.793,709.331,650.121,690.121,694.048,706.836,754.331,794.212
192,742.105,744.22,755.459,752.392,807,743.32,742.105,713.904,646.391,718.432,757.002,752,720.517,736.571,714.332,708.961,649.441,689.441,693.598,706.05,753.961,793.909
193,741.712,744.046,755.325,752.052,806.665,743.178,741.712,713.137,645.671,718.232,756.667,751.75,720.517,736.245,713.872,708.591,648.761,688.761,693.148,705.264,753.591,793.607
194,741.336,743.883,755.195,751.713,806.311,743.037,741.336,712.371,644.951,718.032,756.331,751.5,720.517,735.919,713.411,708.221,648.081,688.081,692.698,704.478,753.221,793.305
195,740.96,743.667,755.07,751.354,805.956,742.896,740.96,711.604,644.231,717.832,755.995,751.25,720.517,735.593,712.95,707.851,647.401,687.401,692.248,703.691,752.851,793.003
196,740.584,743.514,754.92,750.994,805.641,742.599,740.584,710.837,643.511,717.632,755.66,751,720.517,735.267,712.49,707.481,646.721,686.721,691.798,702.905,752.481,792.701
197,740.208,743.337,754.788,750.635,805.326,742.302,740.208,710.07,642.791,717.432,755.324,750.75,720.517,734.941,712.029,707.111,646.041,686.041,691.348,702.146,752.111,792.399
198,739.832,743.132,754.662,750.276,805.01,742.005,739.832,709.304,642.071,717.232,754.988,750.5,720.517,734.615,711.568,706.741,645.361,685.361,690.898,701.387,751.741,792.097
199,739.456,742.949,754.529,749.916,804.695,741.708,739.456,708.537,641.351,717.032,754.653,750.25,720.517,734.289,711.568,706.371,644.681,684.681,690.448,700.628,751.371,791.795
200,739.26,742.755,754.42,749.896,804.38,741.411,739.26,707.77,640.583,716.832,754.317,750,720.517,733.963,711.568,706.001,644.001,684.001,689.998,699.842,751.001,791.492
201,739.064,742.6,754.318,749.876,804.025,741.114,739.064,707.003,639.815,716.632,753.982,749.75,720.517,733.637,711.175,705.631,643.321,683.321,689.548,699.056,750.631,791.19
202,738.868,742.451,754.195,749.857,803.67,740.817,738.868,706.237,639.047,716.432,753.646,749.5,720.517,733.311,711.175,705.261,642.641,682.641,689.098,698.27,750.261,790.888
203,738.672,742.282,754.072,749.837,803.316,740.506,738.672,705.47,638.279,716.232,753.31,749.25,720.517,732.985,711.175,704.891,641.961,681.961,688.648,697.484,749.891,790.586
204,738.476,742.074,753.945,749.817,803,740.195,738.476,704.703,637.511,716.032,752.994,749,720.517,732.659,711.05,704.521,641.281,681.281,688.198,696.427,749.521,790.284
205,738.279,741.867,753.826,749.817,802.685,739.884,738.279,704.607,636.743,715.832,752.679,748.75,720.517,732.36,710.878,704.151,640.602,680.602,687.747,695.369,749.151,789.982
206,738.083,741.679,753.681,749.817,802.37,739.573,738.083,704.512,635.975,715.632,752.363,748.5,720.517,732.061,710.705,703.781,639.922,679.922,687.297,694.312,748.781,789.68
207,737.887,741.51,753.554,749.817,802.054,739.262,737.887,704.416,635.207,715.432,752.047,748.25,720.517,731.763,710.532,703.411,639.242,679.242,686.847,693.255,748.411,789.378
208,737.691,741.365,753.44,749.817,801.739,738.951,737.691,704.352,634.463,715.232,751.731,748,720.517,731.437,710.359,703.041,638.562,678.562,686.397,692.198,748.041,789.075
209,737.495,741.193,753.302,749.817,801.384,738.639,737.495,704.288,633.719,715.032,751.395,747.75,720.517,731.111,710.187,702.671,637.882,677.882,685.947,691.141,747.671,789.048
210,737.299,741.011,753.169,749.797,801.03,738.328,737.299,704.224,632.975,714.832,751.06,747.5,720.517,730.785,709.985,702.301,637.202,677.202,685.497,690.083,747.301,788.961
211,737.102,740.862,753.062,749.777,800.675,738.017,737.102,704.128,632.231,714.632,750.724,747.25,720.517,730.459,709.784,701.931,636.522,676.522,685.047,689.026,746.931,788.934
212,736.906,740.698,752.938,749.757,800.36,737.706,736.906,704.032,631.487,714.432,750.388,747,720.517,730.133,709.582,701.561,635.842,675.842,684.597,687.942,746.561,788.907
213,736.71,740.498,752.79,749.737,800.044,737.395,736.71,703.937,630.095,714.232,750.053,746.75,720.517,729.807,708.546,701.191,635.162,675.162,684.147,686.858,746.191,788.88
214,736.514,740.303,752.665,749.717,799.729,737.084,736.514,703.841,628.703,714.032,749.717,746.5,720.517,729.481,707.509,700.821,634.482,674.482,683.697,685.773,745.821,788.853
215,736.318,740.136,752.536,749.677,799.414,736.773,736.318,703.745,627.311,713.832,749.382,746.25,720.517,729.155,706.465,700.451,633.802,673.802,683.247,684.716,745.451,788.825
216,736.122,739.951,752.401,749.637,799.098,736.462,736.122,703.649,625.919,713.632,749.046,746,720.517,728.774,705.419,700.081,633.122,673.122,682.797,683.659,745.081,788.798
217,735.925,739.739,752.282,749.597,798.744,736.165,735.925,703.553,624.527,713.432,748.71,745.75,720.517,728.394,704.373,699.711,632.442,672.442,682.347,682.602,744.711,788.771
218,735.729,739.592,752.164,749.557,798.389,735.868,735.729,703.458,623.135,713.232,748.375,745.5,720.517,728.014,703.364,699.341,631.762,671.762,681.897,681.545,744.341,788.744
219,735.549,739.419,752.016,749.517,798.034,735.571,735.549,703.362,621.743,713.032,748.059,745.25,720.517,727.633,702.327,698.971,631.082,671.082,681.447,680.487,743.971,788.716
220,735.37,739.248,751.892,749.477,797.719,735.274,735.37,703.266,620.351,712.832,747.743,745,720.517,727.253,701.291,698.601,630.402,670.402,680.997,679.43,743.601,788.689
221,735.19,739.041,751.741,749.457,797.404,734.977,735.19,703.17,618.959,712.632,747.427,744.75,720.517,726.873,701.003,698.231,629.722,669.722,680.547,678.373,743.231,788.662
222,735.01,738.867,751.641,749.437,797.089,734.68,735.01,703.074,617.567,712.432,747.111,744.5,720.517,726.492,700.715,697.861,629.042,669.042,680.097,677.316,742.861,788.635
223,734.83,738.675,751.529,749.417,796.773,734.383,734.83,702.978,616.175,712.232,746.795,744.25,720.517,726.112,700.427,697.491,628.362,668.362,679.647,677.099,742.491,788.608
224,734.65,738.489,751.402,749.397,796.458,734.072,734.65,702.883,614.783,712.031,746.46,744,720.517,725.732,700.139,697.121,627.682,667.682,679.197,676.882,742.121,788.58
225,734.438,738.294,751.302,749.378,796.103,733.761,734.438,702.787,614.783,711.831,746.124,743.75,720.517,725.351,699.852,696.751,627.002,667.002,678.747,676.66,741.751,788.553
226,734.225,738.076,751.159,749.378,795.749,733.45,734.225,702.691,614.783,711.631,745.788,743.5,720.517,724.971,699.564,696.381,626.322,666.322,678.297,676.446,741.381,788.519
227,734.013,737.914,751.03,749.378,795.433,733.139,734.013,702.212,614.783,711.431,745.453,743.25,720.517,724.591,699.276,696.011,625.642,665.642,677.847,676.232,741.011,788.485
228,733.8,737.745,750.904,749.378,795.118,732.828,733.8,701.733,614.783,711.231,745.117,743,720.517,724.21,699.276,695.641,624.962,664.962,677.397,676.017,740.641,788.451
229,733.588,737.516,750.758,749.378,794.803,732.517,733.588,701.253,614.783,711.031,744.782,742.75,720.517,723.83,699.276,695.271,624.282,664.282,676.947,675.819,740.271,788.417
230,733.375,737.343,750.615,749.378,794.487,732.206,733.375,700.774,614.783,710.831,744.446,742.5,720.517,723.449,699.066,694.901,623.602,663.602,676.497,675.606,739.901,788.383
231,733.148,737.137,750.478,749.358,794.172,731.894,733.148,700.295,614.783,710.631,744.11,742.25,720.517,723.069,699.066,694.531,622.922,662.922,676.047,675.42,739.531,788.349
232,732.87,736.982,750.341,749.338,793.857,731.668,732.87,699.816,614.783,710.431,743.775,742,720.517,722.689,699.017,694.161,622.242,662.242,675.597,675.229,739.161,788.315
233,732.592,736.829,750.211,749.318,793.502,731.442,732.592,699.337,614.783,710.231,743.439,741.75,720.517,722.308,698.758,693.791,621.562,661.562,675.147,675.012,738.791,788.281
234,732.314,736.625,750.087,749.298,793.147,731.216,732.314,698.857,613.943,710.031,743.103,741.5,720.517,721.928,698.498,693.421,620.882,660.882,674.697,674.822,738.421,788.247
235,732.036,736.467,749.942,749.278,792.832,730.989,732.036,698.378,613.103,709.831,742.788,741.25,720.46,721.385,698.211,693.051,620.202,660.202,674.247,674.624,738.051,788.213
236,731.758,736.269,749.832,749.018,792.517,730.763,731.758,697.899,612.263,709.631,742.472,741,720.458,720.841,697.923,692.681,619.522,659.522,673.797,674.41,737.681,788.178
237,731.481,736.046,749.726,748.759,792.201,730.537,731.481,697.42,611.423,709.431,742.156,740.75,720.458,720.604,697.635,692.311,618.842,658.842,673.347,674.222,737.311,788.144
238,731.186,735.824,749.579,748.499,791.886,730.311,731.186,696.941,610.607,709.231,741.84,740.5,720.458,720.527,697.347,691.941,618.162,658.162,672.897,674.013,736.941,788.11
239,730.892,735.612,749.459,748.24,791.571,730.084,730.892,696.461,609.791,709.031,741.524,740.25,720.458,720.461,697.059,691.571,617.482,657.482,672.447,673.819,736.571,788.076
240,730.598,735.432,749.331,747.98,791.216,729.858,730.598,695.982,608.975,708.831,741.188,740,720.458,720.461,696.771,691.201,616.802,656.802,671.997,673.602,736.201,788.042
241,730.303,735.286,749.194,747.741,790.861,729.632,730.303,695.503,608.159,708.631,740.853,739.75,720.458,720.461,696.483,690.831,616.122,656.122,671.547,673.385,735.831,788.015
242,730.008,735.092,749.086,747.501,790.507,729.406,730.008,695.024,607.343,708.431,740.517,739.5,720.458,720.461,696.195,690.461,615.442,655.442,671.097,673.231,735.461,787.988
243,729.715,734.919,748.978,747.262,790.191,729.179,729.715,694.545,606.527,708.231,740.182,739.25,720.458,720.461,695.677,690.091,614.762,654.762,670.647,673.016,735.091,787.961
244,729.476,734.761,748.838,747.022,789.876,728.953,729.476,694.066,605.711,708.031,739.846,739,720.458,720.461,695.159,689.721,614.082,654.082,670.197,672.802,734.721,787.933
245,729.46,734.617,748.692,746.783,789.561,728.727,729.46,693.586,604.895,707.831,739.51,738.75,720.458,720.461,694.641,689.351,613.402,653.402,669.747,672.632,734.351,787.906
246,729.444,734.433,748.545,746.523,789.246,728.501,729.444,693.107,604.079,707.631,739.175,738.5,720.458,720.461,694.094,688.981,612.722,652.722,669.297,672.419,733.981,787.879
247,729.427,734.29,748.447,746.264,788.93,728.274,729.427,692.628,603.575,707.431,738.839,738.25,720.458,720.461,693.547,688.611,612.042,652.042,668.847,672.419,733.611,787.852
248,729.411,734.074,748.295,746.004,788.576,728.048,729.411,692.149,603.071,707.231,738.503,738,720.458,720.461,693,688.241,611.362,651.362,668.397,672.419,733.241,787.824
249,729.395,733.879,748.176,745.745,788.221,727.822,729.395,691.67,602.567,707.031,738.168,737.75,720.458,720.461,692.453,687.871,610.682,650.682,667.947,672.419,732.871,787.797
250,729.378,733.736,748.031,745.485,787.866,727.596,729.378,691.19,602.063,706.831,737.852,737.5,720.458,720.461,692.453,687.501,610.002,650.002,667.497,672.419,732.501,787.77
251,729.378,733.584,747.879,745.225,787.551,727.369,729.378,690.711,601.535,706.631,737.536,737.25,720.458,720.461,692.453,687.131,609.322,649.322,667.047,672.419,732.131,787.743
252,729.378,733.368,747.772,744.966,787.236,727.143,729.378,690.232,601.007,706.431,737.22,737,720.458,720.461,692.402,686.761,608.642,648.642,666.597,672.419,731.761,787.716
253,729.378,733.146,747.674,744.706,786.92,726.917,729.378,690.136,600.479,706.231,736.904,736.75,720.458,720.461,691.863,686.391,607.962,647.962,666.147,672.419,731.391,787.688
254,729.378,732.963,747.538,744.447,786.605,726.69,729.378,690.04,599.951,706.031,736.589,736.5,720.458,720.461,691.863,686.021,607.282,647.282,665.697,672.419,731.021,787.661
255,729.378,732.77,747.394,744.187,786.29,726.464,729.378,689.945,599.423,705.831,736.273,736.25,720.458,720.461,691.863,685.651,606.602,646.602,665.247,672.419,730.651,787.634
256,729.378,732.577,747.272,743.928,785.935,726.238,729.378,689.878,598.919,705.631,735.937,736,720.458,720.461,691.863,685.281,605.922,645.922,664.797,672.419,730.281,787.6
